area,tag_number,description,equipment_type_id,manufacturer,model,serial_number,installation_date,operational_unit,photo,status,criticality
1,"4""-GV-532",GV DISCH FW TRANSFER PUMP 040B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,P-TGL-060A,CENTRIFUGAL FW PUMP 060A,1,PENTAIR,"8""1824BF",,,,,active,medium
1,PM-TGL-060A,DIESEL ENGINE FW PUMP 060A,1,CLARKE,JW68-UFADJ0,,,,,active,medium
1,"16""-GV-542",GV SUCTION FW PUMP 060A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"16""-STR-026",STRAINER SUCTION FW PUMP 060A,1,ALFA,Y STRAINER ,,,,,active,medium
1,"6""-GV-537C",GV PRV DISCH FW PUMP 060A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PRV-TGL-060A,PRV DISCH FW PUMP 060A,1,CLA-VAL,3410.AR166.3,,,,,active,medium
1,"10""-CKV-506A",CHECK VALVE PRV DISCH FW PUMP 060A,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-060A,PG DISCH FW PUMP 060A,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"10""-CKV-508",CHECK VALVE DISCH FW PUMP 060A,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-543",GV DISCH FW PUMP 060A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,P-TGL-060B,CENTRIFUGAL FW PUMP 060B,1,AURORA,"6-481-20
",,,,,active,medium
1,PM-TGL-060B,DIESEL ENGINE FW PUMP 060B,1,DEUTZ,DFP6-1013-C20,,,,,active,medium
1,"16""-GV-544",GV SUCTION FW PUMP 060B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"16""-STR-027",STRAINER SUCTION FW PUMP 060B,1,ALFA,Y STRAINER ,,,,,active,medium
1,"6""-GV-537B",GV PRV DISCH FW PUMP 060B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PRV-TGL-060B,PRV DISCH FW PUMP 060B,1,Val-MATIC,15A,,,,,active,medium
1,"10""-CKV-506B",CHECK VALVE PRV DISCH FW PUMP 060B,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-060B,PG DISCH FW PUMP 060B,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"10""-CKV-509",CHECK VALVE DISCH FW PUMP 060B,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-545",GV DISCH FW PUMP 060B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,P-TGL-060C,CENTRIFUGAL FW PUMP 060C,1,AURORA,"6-481-20
",,,,,active,medium
1,PM-TGL-060C,DIESEL ENGINE FW PUMP 060C,1,DEUTZ,DFP6-1013-C20,,,,,active,medium
1,"16""-GV-546",GV SUCTION FW PUMP 060C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"16""-STR-028",STRAINER SUCTION FW PUMP 060C,1,ALFA,Y STRAINER ,,,,,active,medium
1,"6""-GV-537A",GV PRV DISCH FW PUMP 060C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,PRV-TGL-060C,PRV DISCH FW PUMP 060C,1,Val-MATIC,15A,,,,,active,medium
1,"10""-CKV-506C",CHECK VALVE PRV DISCH FW PUMP 060C,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,PG-TGL-060C,PG DISCH FW PUMP 060C,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"10""-CKV-510",CHECK VALVE DISCH FW PUMP 060C,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-547",GV DISCH FW PUMP 060C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,P-TGL-070,CENTRIFUGAL FW JOCKEY PUMP 070,1,SOUTHERN CROSS,PRGB2A,,,,,active,medium
1,PM-TGL-070,ELECTRIC MOTOR FW JOCKEY PUMP 070,1,WEG,EFF E2 IEC 60034,,,,,active,medium
1,"3""-GV-546",GV SUCTION FW JOCKEY PUMP 070,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"3""-STR-028",STRAINER SUCTION FW JOCKEY PUMP 070,1,ALFA,Y STRAINER ,,,,,active,medium
1,PG-TGL-070,PG DISCH FW JOCKEY PUMP 070,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"2""-CKV-510",CHECK VALVE DISCH FW JOCKEY PUMP 070,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"2""-GV-547",GV DISCH FW JOCKEY PUMP 070,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-FW-536",LINE FW TRANSFER 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-537",LINE FW TRANSFER 2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-538",LINE FW TRANSFER HEADER,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-532",LINE SUCTION FW TRANSFER P040A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-531",LINE SUCTION FW TRANSFER P040B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-533",LINE DISCH FW TRANSFER P040A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-534",LINE DISCH FW TRANSFER P040B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-535",LINE INLET FW TANK 045,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"2""-FW-538",LINE OVERFLOW FW TANK 045,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"2""-FW-539",LINE DRAIN FW TANK 045,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-FW-540",LINE HEADER OUTLET FW TANK 045,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-FW-529",LINE SUCTION FW P060A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-FW-548",LINE SUCTION FW P060B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-FW-545",LINE SUCTION FW JOCKEY P070,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-530",LINE DISCH FW P060A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-549",LINE DISCH FW P060B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"2""-FW-545",LINE DISCH FW JOCKEY P070,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-FW-552",LINE PRV DISCH FW P060A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-553",LINE PRV CIRC FW P060A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-FW-554",LINE PRV DISCH FW P060B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-550",LINE PRV CIRC FW P060B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-551",LINE HEADER PSV CIC FW P060,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-336",LINE DISCH CIRC FW P060A,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-337",LINE DISCH CIRC FW P060B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"16""-FW-555",LINE SUCTION FW P060C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-556",LINE DISCH FW P060C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-FW-557",LINE PRV DISCH FW P060C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-558",LINE PRV CIRC FW P060C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-338",LINE DISCH CIRC FW P060C,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-536",LINE FIRE WATER,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-537",LINE FIRE WATER,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-532",LINE HEADER CIRC FW TANK 045,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-533",LINE BYPASS HEADER CIRC FW TANK 045,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-542",LINE PSV DISCH HEADER FW P060,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FW-547",LINE PSV DISCH HEADER FW CIRC,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"10""-FW-541",LINE INLET FW MAIN RING,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-GV-550",GV INLET FW TRANSFER 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-551",GV INLET FW TRANSFER 2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-537A",GV PRV CIRC FW P060,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-056",GV DISCH CIRC FW P060A,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-057",GV DISCH CIRC FW P060B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-058",GV DISCH CIRC FW P060C,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-575",GV OUTLET FT CIRC FW TANK 045,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-576",GV INLET FT CIRC FW TANK 045,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"10""-GV-577",GV BYPASS FT CIRC FW TANK 045,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-GV-548",GV PSV DISCH FW PUMP - CIRC,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,FIT-TGL-050B,FT CIRC FW TANK 045,1,Rosemont,Integrated LCD,,,,,active,medium
1,PSV-TGL-045,PSV DISCH HEADER FW PUMP - CIRC,1,BROADY VALVE,Covensional ,,,,,active,medium
1,PIT-TGL-060,PIT INLET FW MAIN RING,1,ROSEMOUNT,Pressure Transmiter ,,,,,active,medium
1,MM-TGL-090,FOAM BLADDER TANK 090,1,ANSUL BLADDER,Model AFC6B,,,,,active,medium
1,CV-TGL-090,CV FOAM PROPORTIONER,1,CRANE ,ASTMA 216 WCB,,,,,active,medium
1,FP-TGL-001,FOAM PROPORTIONER,1,ANSUL,Air Foam Proportione,,,,,active,medium
1,"6""-BV-561",GV INLET FOAM PROPORTIONER,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-BV-562",GV OUTLET FOAM PROPORTIONER,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-BV-564",GV FO 1,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"4""-BV-565",GV FO 2,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"6""-FW-561",LINE FROM FW MAIN RING,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"6""-FW-564",LINE OUTLET FOAM PROPORTIONER,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FO-562",LINE FO 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"4""-FO-563",LINE FO 2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"12""-FO-565",LINE HEADER FOAM,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,SD-TGL-001,SMOKE DETECTOR 1,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-002,SMOKE DETECTOR 2,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-003,SMOKE DETECTOR 3,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-004,SMOKE DETECTOR 4,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-005,SMOKE DETECTOR 5,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-006,SMOKE DETECTOR 6,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-007,SMOKE DETECTOR 7,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-008,SMOKE DETECTOR 8,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-009,SMOKE DETECTOR 9,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-010,SMOKE DETECTOR 10,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-011,SMOKE DETECTOR 11,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-012,SMOKE DETECTOR 12,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,MCP-TGL-007,INDOOR MCP 1,1,KIDDE Fire Systems Station,KIDDE - K-84-11,,,,,active,medium
1,MCP-TGL-008,INDOOR MCP 2,1,KIDDE Fire Systems Station,KIDDE - K-84-11,,,,,active,medium
1,LG-67,AIR TERMINAL FIRE WATER PUMP SHELTER 1,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-68,AIR TERMINAL FIRE WATER PUMP SHELTER 2,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-69,AIR TERMINAL FIRE WATER PUMP SHELTER 3,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-70,AIR TERMINAL FIRE WATER PUMP SHELTER 4,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-71,AIR TERMINAL FIRE WATER PUMP SHELTER 5,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-72,AIR TERMINAL FIRE WATER PUMP SHELTER 6,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-73,AIR TERMINAL FIRE WATER PUMP SHELTER 7,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-74,AIR TERMINAL FIRE WATER PUMP SHELTER 8,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,ER-50,EARTH ROD INSP BOX FWP SHELTER 1,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-51,EARTH ROD INSP BOX FWP SHELTER 2,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,EM-006,GROUNDING MESH FIRE WATER PUMP SHELTER,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-06,EARTH ROD INSP BOX PMP SHLTR FW,1,ERICO,ERITECH Lightning Ev,,,,,active,medium
1,Z-TGL-800A,INST AIR COMPRESSOR 800A,1,Ingersoll Rand (IR),A S H 5,,,,,active,medium
1,Z-TGL-800B,INST AIR COMPRESSOR 800B,1,Ingersoll Rand (IR),A S H 5,,,,,active,medium
1,V-TGL-820,INST AIR RECEIVER 820,1,ALPHA ZAMASTO,Air Receiver Tank ,,,,,active,medium
1,Z-TGL-810,INST AIR DRYER 810,1,Ingersoll Rand (IR),D54IM,,,,,active,medium
1,PSV-TGL-800,PSV AIR INSTRUMEN ,1,YOSITAKE ,Covensional ,,,,,active,medium
1,"2""-AI-013",LINE HEADER OUTLET PCV-TGL-820,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"2""-AI-012",LINE HEADER INLET PCV-TGL-820,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"2""-AI-011",LINE BYPASS PCV-TGL-820,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"2""-AI-010",LINE HEADER BYPASS V-TGL-820,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-AI-001",LINE INSTRUMENT AIR BAY 1,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-AI-002",LINE INSTRUMENT AIR BAY 2,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"1""-AI-003",LINE INSTRUMENT AIR BAY 3,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,PG-TGL-801A,PG HEADER OUTLET PCV-TGL-820,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,PSLL-TGL-820,PSLL HEADER OUTLET PCV-TGL-820,1,ASHCROFT ,B7-68S,,,,,active,medium
1,PCV-TGL-820,PCV OUTLET INST AIR,1,0,0,,,,,active,medium
1,PG-TGL-801B,PG HEADER INLET PCV-TGL-820,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,LG-160,AIR TERMINAL AIR INSTRUMENT SHELTER 1,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-161,AIR TERMINAL AIR INSTRUMENT SHELTER 2,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-162,AIR TERMINAL AIR INSTRUMENT SHELTER 3,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-163,AIR TERMINAL AIR INSTRUMENT SHELTER 4,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,ER-120,EARTH ROD INSP BOX AIR INST SHELTER 1,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-121,EARTH ROD INSP BOX AIR INST SHELTER 2,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,EM-017,GROUNDING MESH AIR INSTRUMENT SHELTER,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,T-TGL-030,SUMP TANK,1,PT. BARATA INDONESIA ,Horisontal Tank,,,,,active,medium
1,LIT-TGL-030,LIT SUMP TANK,1,ROSEMOUNT,Series 5301,,,,,active,medium
1,"4""-FA-10",FLAME ARRESTER SUMP TANK,1,KSPC Tank Tech,KFD,,,,,active,medium
1,SDD-TGL-010 ,SLOT DIPPING DEVICE SUMP TANK,1,KSPC-TANK TECH,"KSGH-4""",,,,,active,medium
1,PG-TGL-030,PG DISCH SUMP PUMP,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"3""-CKV-005",CHECK VALVE DISCH SUMP PUMP,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,P-TGL-030,VERTICAL CENTRIFUGAL SUMP PUMP,1,0,0,,,,,active,medium
1,PM-TGL-030,ELECTRIC MOTOR SUMP PUMP,1,ABB, M3JP 132SMB 2,,,,,active,medium
1,"6""-DC-321",LINE INLET HEADER SUMP TANK,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-DC-065",LINE OUTLET HEADER SUMP TANK 100A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-DC-066",LINE OUTLET HEADER SUMP TANK 200A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"2""-GV-010",GV MANUAL DRAIN SUMP TANK,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"2""-CKV-010",CHECK VALVE MANUAL DRAIN SUMP TANK,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,"3""-GV-151",GV SUMP TANK INLET T-TGL-100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"3""-GV-152",GV SUMP TANK INLET T-TGL-200A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,LG-174,AIR TERMINAL SUMP TANK FILLING SHED 1,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-175,AIR TERMINAL SUMP TANK FILLING SHED 2,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-176,AIR TERMINAL SUMP TANK FILLING SHED 3,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-177,AIR TERMINAL SUMP TANK FILLING SHED 4,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-178,AIR TERMINAL SUMP TANK FILLING SHED 5,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-179,AIR TERMINAL SUMP TANK FILLING SHED 6,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,T-TGL-050,SUMP TANK RTW,1,PT. BARATA INDONESIA ,Horisontal Tank,,,,,active,medium
1,LIT-TGL-050,LIT SUMP TANK RTW,1,ROSEMOUNT,Series 5301,,,,,active,medium
1,"4""-FA-15",FLAME ARRESTER SUMP TANK RTW,1,KSPC Tank Tech,KFD,,,,,active,medium
1,SDD-TGL-020,SLOT DIPPING DEVICE SUMP TANK RTW,1,KSPC-TANK TECH,KSPC-TANKTECK,,,,,active,medium
1,PG-TGL-050,PG DISCH SUMP PUMP RTW,1,ASHCROFT ,100-T5500-SL-04L,,,,,active,medium
1,"3""-CKV-105",CHECK VALVE DISCH SUMP PUMP RTW,1,Standar Vendor list Pertamina,ASTMA 216 WCB,,,,,active,medium
1,P-TGL-050,VERTICAL CENTRIFUGAL SUMP PUMP RTW,1,0,0,,,,,active,medium
1,PM-TGL-050,ELECTRIC MOTOR SUMP PUMP RTW,1,ABB, M3JP 132SMB 2,,,,,active,medium
1,"2""-DC-110",LINE INLET HEADER SUMP TANK RTW,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-DC-111",LINE OUTLET HEADER SUMP TANK RTW 100A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-DC-112",LINE OUTLET HEADER SUMP TANK RTW 200A/B,1,Standar Vendor list Pertamina,API5L/ASTM A106 Gr B,,,,,active,medium
1,"3""-GV-251",GV SUMP TANK RTW INLET T-TGL-100A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,"3""-GV-252",GV SUMP TANK RTW INLET T-TGL-200A/B,1,TBA,ASTMA 216 WCB,,,,,active,medium
1,LG-180,AIR TERMINAL SUMP TANK RTW 1,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-181,AIR TERMINAL SUMP TANK RTW 2,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-182,AIR TERMINAL SUMP TANK RTW 3,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-183,AIR TERMINAL SUMP TANK RTW 4,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-184,AIR TERMINAL SUMP TANK RTW 5,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,LG-185,AIR TERMINAL SUMP TANK RTW 6,1,PT. BARATA INDONESIA ,Kovensional,,,,,active,medium
1,ER-112,EARTHING ROD INSP BOX SUMP TANK RTW 1,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,ER-113,EARTHING ROD INSP BOX SUMP TANK RTW 2,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,EM-021,GROUNDING MESH SUMP TANK RTW,1,PT. BARATA INDONESIA ,KONVENSIONAL ,,,,,active,medium
1,TTB-SVR-001,SERVER PANEL,1,By TAS Vendor ,INDOOR FREE STANDING,,,,,active,medium
1,TTB-PCS-001,PROCESS CONTROL SYSTEM PANEL,1,By TAS Vendor ,INDOOR FREE STANDING,,,,,active,medium
1,TTB-MCPCS-001,PCS MARSHALLING PANEL,1,By TAS Vendor ,INDOOR FREE STANDING,,,,,active,medium
1,TTB-SIS-001,SIS/ESD PANEL,1,By TAS Vendor ,INDOOR FREE STANDING,,,,,active,medium
1,TTB-MCSIS-001,SIS/ESD MARSHALLING PANEL,1,By TAS Vendor ,INDOOR FREE STANDING,,,,,active,medium
1,TTB-F&G-001,F&G PANEL,1,By TAS Vendor ,INDOOR FREE STANDING,,,,,active,medium
1,TTB-MCF&G-001,F&G MARSHALLING PANEL,1,By TAS Vendor ,INDOOR FREE STANDING,,,,,active,medium
1,TTB-CCTV-001,CCTV PANEL,1,By TAS Vendor ,INDOOR FREE STANDING,,,,,active,medium
1,TTB-PAGA-001,PUBLIC ADDRESS GENERAL ALARM PANEL,1,By TAS Vendor ,INDOOR FREE STANDING,,,,,active,medium
1,TTB-EWS-001,ENGEINEERING WORKS STATION,1,Kiddde Fire Systems,Kidde Fenwall,,,,,active,medium
1,TTB-OWS-001,OPERATOR WORKS STATION 1,1,Kiddde Fire Systems,Kidde Fenwall,,,,,active,medium
1,TTB-OWS-002,OPERATOR WORKS STATION 2,1,Kiddde Fire Systems,Kidde Fenwall,,,,,active,medium
1,TTB-MIMIC-001,MIMIC PANEL,1,Kiddde Fire Systems,Kidde Fenwall,,,,,active,medium
1,ESD-TGL-000,EMERGENCY SHUTDOWN PANEL,1,By  PT. SIEMEN,0,,,,,active,medium
1,UPS-TGL-001,UPS,1,AEG POWER SOLUSION ,"PROTECT 8,31 / 30 Kv",,,,,active,medium
1,BYPASS-TGL-001,BYPASS & DB CUBICLE,1,AEG POWER SOLUSION ,0,,,,,active,medium
1,BAT-TGL-001,BATTERY,1,FIAMM,FIAMM 12 SLA110L,,,,,active,medium
1,SD-TGL-013,SMOKE DETECTOR 1,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-014,SMOKE DETECTOR 2,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-015,SMOKE DETECTOR 3,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-016,SMOKE DETECTOR 4,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-017,SMOKE DETECTOR 5,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-018,SMOKE DETECTOR 6,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-019,SMOKE DETECTOR 7,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-020,SMOKE DETECTOR 8,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-021,SMOKE DETECTOR 9,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-022,SMOKE DETECTOR 10,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-023,SMOKE DETECTOR 11,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-024,SMOKE DETECTOR 12,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,SD-TGL-025,SMOKE DETECTOR 13,1,ESSER By Honeywell,Optical Smoke Detect,,,,,active,medium
1,HD-TGL-002,HEAT DETECTOR 1,1,ESSER By Honeywell,803271 EX,,,,,active,medium
1,HD-TGL-003,HEAT DETECTOR 2,1,ESSER By Honeywell,803271 EX,,,,,active,medium
